Lat,Long,"count_"
"45.00848007202149","-93.31403350830078",43
"40.95769119262695","-74.49192810058594",42
"36.801239013671878","118.05934143066406",42
"40.622440338134769","-74.24552154541016",41
"39.91175842285156","116.37922668457033",41
"35.84379959106445","128.60096740722657",41
"37.66022109985352","126.82772064208985",40
"41.368900299072269","-73.39376068115236",40
"35.85503005981445","140.04348754882813",40
"32.066341400146487","118.76979064941406",40
"45.40359878540039","-73.47978210449219",39
"43.10353088378906","-79.19978332519531",38
"40.863311767578128","-73.63192749023438",38
"51.52471923828125","-0.3422200083732605",37
"45.44499969482422","-73.81310272216797",36
"24.138999938964845","120.69499969482422",35
"45.64764022827149","-73.8100814819336",35
"22.99481964111328","120.19644927978516",35
"49.483001708984378","8.47700023651123",35
"53.55110168457031","9.99370002746582",34
"43.06367874145508","-70.78028869628906",34
"45.42335891723633","-73.9133529663086",34
"48.87173843383789","2.3571300506591799",33
"44.81779861450195","-76.03636932373047",33
"47.062461853027347","4.821919918060303",32
"5.277699947357178","100.27010345458985",32
"44.8509407043457","-0.5230699777603149",32
"42.744171142578128","2.920340061187744",32
"-33.81399917602539","151.13999938964845",31
"42.337039947509769","-71.07202911376953",31
"34.64677047729492","135.52333068847657",31
"33.26327133178711","130.32351684570313",30
"34.741111755371097","113.68556213378906",30
"35.46791076660156","139.5382080078125",30
"33.752140045166019","-84.31649780273438",30
"32.95201110839844","-97.0670166015625",29
"33.81800079345703","-118.03900146484377",29
"35.444698333740237","139.64219665527345",29
"49.9293212890625","2.9350099563598635",29
"41.801021575927737","123.40206909179688",29
"36.099700927734378","139.71189880371095",29
"45.48699188232422","-73.65204620361328",28
"48.852149963378909","2.600229978561402",28
"24.99720001220703","121.50420379638672",28
"46.58699035644531","0.34264999628067019",27
"32.82149124145508","-79.85236358642578",27
"21.02199935913086","105.83999633789063",27
"33.461570739746097","-82.22074127197266",27
"35.70560836791992","139.95114135742188",26
"22.547500610351564","114.10166931152344",26
"34.67694091796875","135.4958038330078",26
"43.56999969482422","-80.93000030517578",26
"43.061378479003909","-70.80213928222656",26
"47.00728988647461","-0.7450699806213379",26
"48.88328170776367","2.2376201152801515",26
"45.51815032958984","-122.67415618896485",26
"40.59381866455078","-73.98226165771485",26
"35.51382064819336","139.4783477783203",25
"46.81262969970703","-71.21558380126953",25
"34.306678771972659","135.08909606933595",25
"27.979049682617189","-82.78302001953125",25
"25.036609649658204","102.70644378662108",25
"43.60350036621094","3.890049934387207",25
"35.45206069946289","139.64027404785157",24
"28.065500259399419","-80.62922668457033",24
"49.29174041748047","-123.13011169433594",24
"42.51216125488281","-71.35694885253906",24
"35.6859016418457","139.76846313476563",24
"23.08044052124023","113.31954956054688",24
"45.48506164550781","-73.78199768066406",24
"33.93581771850586","-84.21876525878906",24
"41.60900115966797","-81.4729995727539",24
"43.65760040283203","-79.40234375",24
"3.005350112915039","101.56954956054688",23
"51.11920166015625","6.951300144195557",23
"35.167301177978519","135.49765014648438",22
"25.066665649414064","121.5",22
"35.72568893432617","139.6677703857422",22
"35.705570220947269","139.63455200195313",22
"44.88240814208984","-0.6122699975967407",22
"48.331058502197269","-2.830159902572632",22
"31.299999237060548","34.45000076293945",22
"34.06568145751953","-118.43408966064452",22
"45.49559020996094","-73.60154724121094",22
"19.076000213623048","72.87770080566406",21
"3.5357000827789308","98.64360046386719",21
"3.1059999465942385","101.72499847412108",21
"35.569801330566409","-80.91718292236328",21
"38.04056167602539","114.48306274414063",21
"24.957599639892576","121.29879760742188",21
"3.585200071334839","98.67559814453124",21
"42.242919921875","-71.00997161865235",21
"33.50743865966797","-82.00849151611328",20
"13.0","-2.0",20
"45.47959899902344","-73.4030990600586",20
"34.2836799621582","132.45205688476563",20
"46.3431510925293","-94.28266143798828",20
"33.93975067138672","-84.2231216430664",20
"34.04759979248047","-118.29226684570313",19
"33.94511032104492","-84.21212005615236",19
"48.136199951171878","11.57289981842041",19
"43.060829162597659","141.34153747558595",19
"-37.813201904296878","144.96299743652345",19
"42.37393951416016","-71.12867736816406",19
"45.66379928588867","-74.00199890136719",19
"37.539798736572269","126.94950103759766",19
"30.88570976257324","120.89102935791016",19
"34.25532913208008","108.95320892333985",19
"40.77825927734375","-74.06452941894531",19
"35.11943054199219","128.91722106933595",19
"34.75563049316406","135.9273223876953",19
"42.993431091308597","-81.251953125",19
"50.84674072265625","4.352489948272705",18
"36.124080657958987","128.3402862548828",18
"47.901390075683597","1.903980016708374",18
"50.9375","6.960299968719482",18
"34.74800109863281","135.3939971923828",18
"3.333400011062622","101.58270263671877",18
"30.752199172973634","120.72283935546877",18
"32.647098541259769","-16.908300399780275",18
"-34.81206130981445","138.72451782226563",18
"46.3386116027832","-72.56444549560547",18
"31.38800048828125","121.6969985961914",18
"33.244529724121097","131.61378479003907",18
"44.529090881347659","-63.83853912353515",18
"32.82175064086914","-79.85637664794922",17
"35.76108169555664","139.66226196289063",17
"48.91482162475586","2.3812100887298586",17
"34.64440155029297","135.10711669921876",17
"43.66250991821289","7.149479866027832",17
"34.807289123535159","135.21490478515626",17
"34.38951873779297","133.76719665527345",17
"34.67390823364258","135.5303192138672",16
"38.926605224609378","-77.39118957519531",16
"33.50008010864258","-82.50205993652344",16
"29.57193946838379","103.74889373779296",16
"34.18996810913086","-84.79508209228516",16
"34.518798828125","135.29580688476563",16
"-27.47089958190918","153.02349853515626",16
"22.330659866333009","114.1920166015625",16
"48.87276077270508","2.272779941558838",16
"43.247360229492198","-79.85912322998047",16
"35.67137145996094","139.75845336914063",16
"48.896831512451168","2.256510019302368",16
"35.7586784362793","139.7078857421875",16
"3.043100118637085","101.4406967163086",15
"45.47200012207031","9.19200038909912",15
"35.71902847290039","139.43963623046876",15
"45.494850158691409","-73.56324768066406",15
"35.14862823486328","140.3148193359375",15
"34.747798919677737","134.375244140625",15
"34.517539978027347","135.4766387939453",15
"38.313819885253909","140.88807678222657",15
"22.836669921875","108.32138824462892",15
"32.084041595458987","34.887760162353519",15
"51.50416946411133","-0.17000000178813935",15
"34.546138763427737","134.2818603515625",14
"41.80733108520508","-87.85035705566406",14
"34.516361236572269","135.69607543945313",14
"34.801971435546878","135.58880615234376",14
"31.26310920715332","120.55007934570313",14
"-21.81325912475586","148.68246459960936",14
"51.17890167236328","7.189000129699707",14
"31.296390533447267","120.60305786132813",14
"4.633800029754639","101.1489028930664",14
"39.82876968383789","-83.04206085205078",14
"33.50938034057617","-112.08255004882813",14
"52.25056076049805","-0.8866699934005737",14
"14.05799961090088","107.90000152587892",14
"34.779380798339847","135.41578674316407",14
"33.501319885253909","-82.13117218017578",14
"35.74102020263672","139.55067443847657",14
"22.20355987548828","113.54509735107422",14
"35.101280212402347","136.78460693359376",13
"12.364230155944825","-1.5383399724960328",13
"33.19707107543945","-117.24667358398436",13
"43.62471008300781","-79.60530853271485",13
"35.46717071533203","-97.51634216308593",13
"33.45491027832031","126.5985870361328",13
"34.31156921386719","109.05760192871094",13
"46.53681945800781","-1.7736999988555909",13
"48.21699905395508","-1.350000023841858",13
"3.2109999656677248","101.64230346679688",12
"35.784549713134769","139.72332763671876",12
"26.062780380249025","119.29000091552735",12
"45.49565124511719","-73.59783935546875",12
"35.7205696105957","139.74774169921876",12
"25.74700927734375","-100.29474639892578",12
"28.635299682617189","77.2249984741211",12
"35.005619049072269","135.77145385742188",12
"33.59019088745117","130.39764404296876",12
"33.50674057006836","-111.99874877929688",12
"51.53778076171875","-0.6588900089263916",12
"44.44929122924805","-64.38166809082031",12
"43.7257194519043","-79.3031997680664",12
"32.85544967651367","-96.7028121948242",12
"33.64255142211914","-84.44650268554688",12
"40.400779724121097","-80.09574890136719",12
"34.404701232910159","133.27667236328126",12
"43.655799865722659","-79.42230987548828",11
"47.561649322509769","-0.6738200187683106",11
"32.868980407714847","-96.68321228027344",11
"51.9630012512207","7.626800060272218",11
"50.25","-63.58000183105469",11
"29.11610984802246","119.6508331298828",11
"34.01301956176758","-117.85394287109377",11
"35.03316879272461","135.730712890625",11
"45.51034927368164","-73.62413024902344",11
"43.767921447753909","-79.41265106201172",11
"45.514930725097659","-73.56040954589844",11
"34.35490036010742","133.57742309570313",11
"1.4634000062942505","103.75469970703124",11
"35.64659881591797","139.6531982421875",11
"48.58293151855469","7.743750095367432",11
"-37.686561584472659","144.86915588378907",11
"43.06869125366211","141.3572235107422",11
"43.63623046875","-79.39778900146485",11
"48.928001403808597","2.3963000774383547",11
"45.53020095825195","-73.58656311035156",10
"33.46778869628906","-82.02938842773438",10
"45.012298583984378","-93.3031768798828",10
"46.8118896484375","-71.20538330078125",10
"44.84177017211914","-0.6478000283241272",10
"2.718600034713745","101.9489974975586",10
"39.386199951171878","115.7030029296875",10
"44.4544792175293","-73.18498229980469",10
"38.944000244140628","121.57700347900392",10
"32.729190826416019","-117.20697784423828",10
"50.11090087890625","8.682100296020508",10
"30.129169464111329","-95.4195327758789",10
"32.951900482177737","-97.05523681640624",10
"45.00870132446289","-93.30442810058593",10
"44.970481872558597","-93.27749633789063",10
"34.68980026245117","135.7510528564453",10
"25.069000244140626","121.21600341796877",10
"39.86397171020508","-83.12886047363281",10
"33.582000732421878","-7.599999904632568",10
"33.7440185546875","-117.81481170654296",10
"45.517391204833987","-73.56600189208985",10
"35.69131851196289","139.7788848876953",10
"45.828521728515628","1.2617499828338624",10
"42.1580696105957","-88.31231689453125",9
"45.11859893798828","-93.45603942871091",9
"50.10200119018555","8.628999710083008",9
"35.00025177001953","135.7659912109375",9
"49.69919967651367","-112.82334136962892",9
"51.64273834228515","-0.1695400029420853",9
"41.70891189575195","-87.759521484375",9
"13.734167098999024","100.52916717529296",9
"33.530311584472659","-111.9258270263672",9
"45.45785140991211","-73.74947357177735",9
"51.5111083984375","-0.03999999910593033",9
"35.66645050048828","139.75607299804688",9
"34.45180130004883","134.2870330810547",9
"59.40243148803711","17.94647979736328",9
"41.882869720458987","-87.64354705810547",9
"48.08580017089844","-0.9524999856948851",9
"51.5122184753418","0.0",9
"35.34033966064453","139.15943908691407",9
"31.323179244995118","120.63520050048828",9
"45.498008728027347","-73.58541870117188",9
"34.99333953857422","136.64227294921876",9
"35.61265182495117","139.6385498046875",9
"40.854286193847659","-73.6226806640625",9
"34.700260162353519","135.5008544921875",8
"55.69023895263672","12.588100433349608",8
"33.785770416259769","-84.44366455078125",8
"34.657318115234378","133.92532348632813",8
"49.46900177001953","1.0901000499725342",8
"45.69961929321289","-73.637451171875",8
"40.825870513916019","-73.82560729980469",8
"45.506351470947269","-73.6161880493164",8
"35.00925827026367","135.7651824951172",8
"33.34196853637695","-82.01715087890625",8
"34.667720794677737","135.50213623046876",8
"34.66326904296875","133.92047119140626",8
"45.50374984741211","-73.58255004882813",8
"34.504608154296878","135.39776611328126",8
"52.309051513671878","4.940189838409424",8
"49.0638313293457","2.186000108718872",8
"35.68027877807617","139.7148895263672",8
"43.73844146728515","-79.44348907470702",8
"34.74300003051758","135.44845581054688",8
"34.60013961791992","133.7683868408203",8
"45.52040100097656","-73.55088806152344",8
"45.611080169677737","2.295830011367798",8
"32.852760314941409","-97.39832305908205",8
"45.515499114990237","-73.7053985595703",8
"39.99967956542969","-83.13336181640625",8
"-34.9286003112793","138.60000610351563",8
"34.568389892578128","135.48776245117188",8
"22.95199966430664","113.43800354003906",8
"45.029998779296878","-79.30000305175781",8
"34.720218658447269","135.56692504882813",8
"48.867000579833987","1.0670000314712525",8
"45.38829040527344","-92.84574127197264",8
"32.94774627685547","-96.82421112060547",8
"29.52747917175293","-98.48029327392578",7
"-33.803001403808597","150.8520050048828",7
"47.68299865722656","-1.4329999685287476",7
"33.50904083251953","-82.073486328125",7
"34.76593017578125","113.6162567138672",7
"4.567920207977295","101.0627670288086",7
"37.330528259277347","-121.83822631835936",7
"1.327139973640442","103.84789276123049",7
"35.13201904296875","137.03941345214845",7
"40.863800048828128","-73.61914825439453",7
"42.13663101196289","-87.97492218017578",7
"51.222999572753909","6.782700061798096",7
"34.59048843383789","133.75929260253907",7
"35.72721862792969","139.76583862304688",7
"39.29547882080078","9.094070434570313",7
"51.51359939575195","7.4653000831604",7
"31.526920318603517","120.65450286865235",7
"34.799129486083987","135.34840393066407",7
"44.837371826171878","-0.5761399865150452",7
"39.9599609375","-83.5043716430664",7
"49.23078918457031","-123.02355194091796",7
"34.02077102661133","132.81590270996095",7
"44.304691314697269","-93.2756118774414",7
"34.39984130859375","117.93363189697266",7
"34.05284881591797","-118.26486206054688",7
"34.178409576416019","-84.79116821289063",7
"34.69824981689453","135.5338897705078",7
"56.579978942871097","-2.9156899452209474",7
"30.572999954223634","120.46800231933594",7
"36.14485931396485","-115.1370086669922",7
"33.4858512878418","-82.15216064453125",7
"51.042190551757808","-113.39897918701172",7
"4.613100051879883","101.09519958496094",7
"34.676979064941409","134.53466796875",7
"45.44499969482422","3.2860000133514406",7
"34.665191650390628","135.5546875",7
"30.646480560302736","-97.75576782226561",7
"33.591590881347659","130.40899658203126",7
"36.676998138427737","118.42400360107422",7
"40.83169174194336","-73.97193908691406",7
"39.90578079223633","-82.96967315673828",7
"43.72467041015625","-79.75218200683594",6
"50.722999572753909","7.1539998054504398",6
"34.99277877807617","135.75485229492188",6
"34.55295181274414","135.0000762939453",6
"49.13467025756836","-122.89608764648436",6
"-33.812950134277347","151.1049346923828",6
"46.36166000366211","2.292639970779419",6
"35.54930114746094","139.7462158203125",6
"34.62826156616211","133.89329528808595",6
"52.41360092163086","16.837390899658204",6
"45.505401611328128","-73.5895004272461",6
"51.45777893066406","-0.08556000143289566",6
"43.6934700012207","-79.40628051757813",6
"1.331629991531372","103.851318359375",6
"49.18476867675781","-0.3601599931716919",6
"24.56999969482422","121.51699829101563",6
"33.57432174682617","-111.87906646728516",6
"51.46659851074219","0.0",6
"33.2234992980957","131.61062622070313",6
"34.616981506347659","134.1331329345703",6
"51.51984024047851","-0.0970899984240532",6
"46.19900131225586","-67.60800170898438",6
"45.130001068115237","-71.80000305175781",6
"33.802528381347659","-78.75733184814453",6
"32.87882995605469","-96.75495910644531",6
"50.92428970336914","-113.94647216796877",6
"38.13111114501953","-122.55277252197266",6
"50.857223510742198","4.355834007263184",6
"45.55316162109375","-73.56520080566406",6
"-33.79610061645508","151.18310546875",6
"36.373348236083987","119.77120971679688",6
"23.198530197143556","113.16419982910156",6
"34.50001907348633","135.81105041503907",6
"43.63959884643555","-79.381591796875",6
"37.3654899597168","126.8115692138672",6
"26.160959243774419","-80.25296783447266",6
"32.80678176879883","130.7089080810547",6
"36.29449844360352","127.33290100097656",6
"34.49100112915039","134.34231567382813",6
"45.3849983215332","-71.8941650390625",6
"37.56698989868164","-121.98265838623049",6
"-34.02132034301758","150.80320739746095",6
"45.493309020996097","-73.6021728515625",6
"41.95166015625","-88.21027374267578",6
"35.631710052490237","139.62197875976563",6
"40.38729095458984","-75.48291778564453",6
"2.9689700603485109","101.55657196044922",6
"45.592681884765628","-122.58323669433594",6
"2.536400079727173","101.80680084228516",6
"43.85279846191406","-79.51180267333985",6
"45.56110000610352","-73.72789764404299",6
"34.61130905151367","135.4272918701172",6
"35.44889831542969","139.625244140625",6
"30.864099502563478","105.3822021484375",6
"49.036399841308597","2.0761001110076906",6
"34.672298431396487","135.50404357910157",6
"34.70378112792969","135.55657958984376",6
"34.75606155395508","135.49908447265626",6
"-33.839969635009769","151.19581604003907",6
"34.0625114440918","132.99761962890626",6
"50.64065170288086","5.572050094604492",6
"43.75503158569336","-80.67127990722656",6
"49.22296142578125","-123.00138854980468",6
"45.099971771240237","3.494920015335083",5
"34.522850036621097","134.35284423828126",5
"35.70655059814453","139.68557739257813",5
"32.85343933105469","-97.39794921875",5
"41.39273834228515","-87.40409851074219",5
"30.289730072021486","-97.7664794921875",5
"34.29161834716797","134.1380615234375",5
"48.79985809326172","2.2857398986816408",5
"46.21699905395508","2.4670000076293947",5
"43.644020080566409","-79.38836669921875",5
"39.106239318847659","-77.19740295410156",5
"34.79161834716797","135.54379272460936",5
"35.699981689453128","139.78575134277345",5
"48.56660079956055","-78.1166000366211",5
"45.59725189208984","-73.54093933105469",5
"45.44596099853515","-75.73892211914063",5
"37.564788818359378","-122.001708984375",5
"43.051029205322269","-88.03814697265625",5
"25.98257064819336","-80.14241790771485",5
"34.73448181152344","134.80032348632813",5
"34.68851089477539","135.51048278808595",5
"43.705528259277347","-79.53034973144531",5
"45.63970184326172","-72.96820068359375",5
"42.2859992980957","-71.23300170898438",5
"45.53900146484375","-73.4020004272461",5
"36.40288162231445","139.05810546875",5
"30.6914005279541","104.0522003173828",5
"34.58094024658203","133.77639770507813",5
"35.36452102661133","139.5625762939453",5
"39.99266815185547","-75.1415023803711",5
"46.795188903808597","-71.35643005371094",5
"48.63175964355469","8.074649810791016",5
"49.48284912109375","-119.59310913085936",5
"34.764549255371097","135.47756958007813",5
"-35.282039642333987","149.1285858154297",5
"34.393428802490237","132.4607391357422",5
"44.85187149047851","-93.55423736572264",5
"33.78485870361328","-84.19863891601563",5
"30.79162979125977","120.78106689453124",5
"33.50682830810547","-81.68540954589844",5
"34.78744125366211","135.46060180664063",5
"49.20669174194336","-123.19699096679688",5
"51.33879852294922","6.585299968719482",5
"45.43830108642578","-73.58209991455078",5
"35.18880081176758","126.8438720703125",5
"32.14588165283203","-110.94774627685549",5
"35.78974151611328","139.69776916503907",5
"49.43724822998047","-123.66818237304688",5
"22.52199935913086","114.05500030517578",5
"34.7894401550293","134.60592651367188",5
"40.03020858764648","-75.34393310546875",5
"48.13180160522461","-1.5357500314712525",5
"2.9609999656677248","101.75299835205078",5
"1.5232700109481812","103.80625915527344",5
"45.54207992553711","-73.6075668334961",5
"51.23199844360352","6.7210001945495609",5
"35.11471176147461","136.8878631591797",5
"30.59309959411621","114.3053970336914",5
"51.6127815246582","-0.22333000600337986",5
"32.960548400878909","-97.1851806640625",5
"45.55670166015625","-73.7219009399414",5
"33.9063606262207","-87.34343719482422",5
"34.70895004272461","135.5566864013672",5
"34.3991813659668","133.08419799804688",5
"48.349151611328128","-64.67890167236328",5
"39.75939178466797","-104.9176788330078",5
"43.633331298828128","-79.5",4
"34.84619903564453","135.43089294433595",4
"43.51097106933594","-79.83331298828125",4
"34.7151985168457","135.8078155517578",4
"34.71290969848633","134.09701538085936",4
"52.27738952636719","5.2514801025390629",4
"45.41999816894531","-75.70999908447266",4
"39.10990905761719","-104.84293365478516",4
"45.527591705322269","-73.47427368164063",4
"43.69081115722656","-79.57505798339844",4
"34.24679183959961","132.5660400390625",4
"34.25299835205078","117.2519989013672",4
"-33.8868408203125","151.20172119140626",4
"34.713130950927737","135.25375366210936",4
"45.50437927246094","-73.57192993164063",4
"51.8714599609375","4.7820000648498539",4
"34.232540130615237","133.87844848632813",4
